301270 汉仪股份 日线 不复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2022/08/31	38.01	45.05	36.51	39.51	12214113	492967904.00
2022/09/01	38.01	58.00	37.15	50.80	12329639	541650368.00
2022/09/02	47.00	52.30	42.81	43.18	10826986	510035520.00
2022/09/05	40.88	44.67	40.51	41.40	8450151	362084832.00
2022/09/06	41.80	44.48	39.90	44.37	8832242	378994880.00
2022/09/07	43.08	43.52	39.01	39.34	9016156	369150624.00
2022/09/08	38.38	38.63	36.73	37.16	7470803	281338368.00
2022/09/09	36.87	37.47	34.73	35.04	6455189	229997632.00
2022/09/13	35.38	36.76	35.15	35.75	4941543	177007152.00
2022/09/14	34.13	36.36	34.13	36.08	3875339	137850896.00
2022/09/15	36.15	37.16	34.52	34.82	3659398	130709280.00
2022/09/16	34.51	36.18	34.41	35.10	3229751	114291096.00
2022/09/19	34.61	34.62	31.66	32.03	3758325	122575872.00
2022/09/20	32.21	32.89	32.06	32.50	2128157	69138752.00
2022/09/21	32.56	33.01	32.19	32.71	1617633	52785568.00
2022/09/22	33.20	35.58	32.90	34.21	3950075	134856448.00
2022/09/23	33.66	34.12	31.81	31.83	3298749	108353784.00
2022/09/26	31.01	31.70	30.41	30.88	2478783	76865712.00
2022/09/27	30.90	31.50	30.75	31.48	2002469	62421708.00
2022/09/28	31.20	31.50	29.18	29.27	2213873	66753036.00
2022/09/29	29.98	30.44	29.02	29.27	1967494	58322604.00
2022/09/30	29.37	29.58	28.00	28.00	1640887	46800408.00
2022/10/10	28.58	28.58	27.05	27.32	1300256	36274224.00
2022/10/11	27.70	28.28	27.10	27.37	1143285	31424714.00
2022/10/12	27.46	28.60	26.87	28.60	1540111	42798340.00
2022/10/13	28.55	29.67	28.33	28.70	2100838	60969080.00
2022/10/14	28.83	29.57	28.73	29.33	1986490	57829056.00
2022/10/17	29.68	30.62	29.00	30.34	2251556	67526352.00
2022/10/18	30.28	30.28	29.04	29.47	2218739	65387300.00
2022/10/19	29.67	29.68	28.85	28.93	1469466	42926148.00
2022/10/20	29.00	29.93	28.88	29.60	2014984	59356052.00
2022/10/21	29.80	29.80	28.36	28.73	1838100	53077012.00
2022/10/24	28.89	29.67	28.55	28.60	1599370	46697840.00
2022/10/25	28.80	29.63	27.86	29.18	2178931	63017052.00
2022/10/26	29.18	31.73	28.70	30.39	3682684	111691616.00
2022/10/27	30.41	31.80	29.78	31.38	4774489	147526480.00
